   204/399     2.99G   0.02451  0.006598  0.002286    0.0334        21       640    0.3305    0.4996    0.4777    0.2645    0.0408  0.007173   0.00631
   205/399     2.99G    0.0243  0.006697  0.001955   0.03295        26       640      0.32    0.4967    0.4811    0.2407   0.04028  0.007168  0.006138
   206/399     2.99G   0.02381  0.006742  0.001888   0.03244        28       640    0.3435    0.5026    0.5024    0.2613   0.03975   0.00711  0.005124
   207/399     2.99G   0.02294  0.006695  0.001847   0.03148        22       640    0.3658    0.5099    0.5137    0.2464   0.04022  0.006971  0.004678
   208/399     2.99G   0.02371  0.007079  0.002155   0.03294        27       640    0.3621    0.5263     0.503    0.2708    0.0397  0.007061  0.004925
   209/399     2.99G   0.02406  0.006847  0.001913   0.03282        30       640    0.3504    0.5084    0.4942    0.2854   0.04028  0.006994  0.005392
   210/399     2.99G   0.02337  0.006605  0.001778   0.03175        23       640     0.332    0.4954    0.4824    0.2734   0.04031  0.006982  0.005629
   211/399     2.99G    0.0243  0.006806  0.001383   0.03248        33       640     0.355    0.5135    0.4929    0.2712   0.03976  0.007161  0.005079
   212/399     2.99G   0.02376  0.005972  0.002174    0.0319        29       640    0.3756    0.5311    0.5023    0.2624   0.03918  0.007152  0.004509
   213/399     2.99G   0.02415  0.006946  0.001815   0.03291        25       640     0.357    0.5086    0.4942     0.258   0.03966  0.007158  0.004642
   214/399     2.99G   0.02422  0.006935  0.001661   0.03282        24       640    0.3665    0.4969    0.4792    0.2702   0.03996  0.007335  0.005576
   215/399     2.99G   0.02331  0.006732  0.002284   0.03233        29       640    0.3696    0.5009    0.4871    0.2683   0.04069   0.00741  0.005308
   216/399     2.99G   0.02363  0.006679  0.002007   0.03232        32       640    0.3425    0.4954    0.4798    0.2731     0.039  0.007509  0.005272
   217/399     2.99G   0.02319  0.006511  0.001737   0.03144        27       640    0.3488    0.5008    0.4856    0.2322   0.03851  0.007348   0.00471
   218/399     2.99G   0.02412  0.006514  0.001727   0.03236        25       640     0.359    0.5013    0.4848    0.2303   0.03896   0.00719  0.004562
   219/399     2.99G   0.02282  0.006459  0.001616   0.03089        27       640    0.3646    0.5038    0.4904     0.236   0.03841  0.007075  0.004553
   220/399     2.99G   0.02424  0.006419  0.002322   0.03298        22       640    0.3556     0.507    0.4908    0.2456   0.03877  0.007063  0.004704
   221/399     2.99G   0.02282  0.006733  0.001131   0.03068        30       640    0.3582    0.5084    0.4976      0.29    0.0397  0.007075  0.004462
   222/399     2.99G   0.02368  0.006762  0.001736   0.03218        24       640    0.3426    0.5043    0.4833    0.2484   0.03772  0.007256  0.004251
   223/399     2.99G    0.0235    0.0065  0.001537   0.03154        33       640     0.352    0.5101    0.4939    0.2448   0.03916   0.00715  0.004736
   224/399     2.99G   0.02291  0.006527  0.001951   0.03139        27       640    0.3269    0.5013    0.4965    0.2329   0.03988  0.007321  0.005333
   225/399     2.99G   0.02261   0.00673  0.001844   0.03118        30       640    0.3387    0.5071    0.4952    0.2791   0.03837   0.00745  0.005735
   226/399     2.99G   0.02266  0.006403  0.001762   0.03083        30       640    0.3462    0.5071    0.4942    0.3008   0.04016  0.007469  0.005463
   227/399     2.99G   0.02243  0.006613  0.001692   0.03074        30       640    0.3509    0.5052    0.4871    0.2832   0.03949  0.007603   0.00532
   228/399     2.99G   0.02386  0.006856  0.002322   0.03304        28       640    0.3611    0.5041    0.4964    0.2873   0.03937  0.007393  0.005472
   229/399     2.99G   0.02364  0.006639  0.002111   0.03239        27       640    0.3495    0.5313    0.4972    0.2891   0.04032  0.007259  0.006001
   230/399     2.99G   0.02345  0.007139  0.002372   0.03296        33       640     0.327    0.5058    0.4924    0.2668   0.04135  0.007406  0.007531
   231/399     2.99G   0.02291  0.006585  0.001775   0.03127        26       640     0.362     0.526     0.498     0.288   0.04023  0.007473  0.007103
   232/399     2.99G   0.02259  0.006875  0.001576   0.03105        24       640    0.3163    0.5069    0.4908     0.294   0.03899  0.007575  0.005627
   233/399     2.99G   0.02284  0.006492  0.001654   0.03098        29       640    0.3496    0.5069    0.4848    0.2131   0.03836  0.007506  0.004911
   234/399     2.99G   0.02299   0.00634  0.001967    0.0313        21       640     0.325    0.4911    0.4637    0.2677   0.03846  0.007651  0.005047
   235/399     2.99G    0.0221  0.006582  0.002357   0.03104        35       640    0.3328    0.5056     0.412    0.2153   0.03786  0.007628  0.005408
   236/399     2.99G   0.02245  0.006159  0.001811   0.03042        26       640      0.34    0.5026    0.4763     0.291   0.03857  0.007707  0.005054
   237/399     2.99G   0.02204  0.006662  0.001647   0.03035        28       640    0.3202    0.4997    0.4865    0.2565   0.03939  0.007819  0.004783
   238/399     2.99G   0.02252  0.006731  0.001666   0.03091        23       640    0.3247    0.5056    0.4886    0.2648   0.03964  0.007768   0.00494
   239/399     2.99G   0.02215   0.00633   0.00137   0.02985        23       640    0.3209    0.5013    0.4762    0.2502      0.04  0.008001  0.005104
   240/399     2.99G    0.0222  0.006256  0.001514   0.02997        29       640    0.3494    0.5028    0.4902    0.2579   0.04125   0.00759  0.005371
   241/399     2.99G   0.02241  0.006423  0.002387   0.03122        26       640    0.3744      0.54    0.5105    0.2533   0.04017  0.007474  0.005082
   242/399     2.99G   0.02208  0.006251  0.001949   0.03028        23       640     0.335    0.5099     0.499    0.2882   0.03929  0.007399  0.005883
   243/399     2.99G   0.02211  0.006505   0.00196   0.03057        28       640    0.3287    0.5013    0.4791    0.2538   0.03982  0.007545  0.005226
   244/399     2.99G   0.02227  0.006254  0.001888   0.03041        27       640    0.3531    0.4982    0.4768    0.2653   0.03981  0.007538  0.006214
   245/399     2.99G   0.02176  0.006686  0.002224   0.03067        29       640    0.3649    0.5026    0.4879    0.2821   0.03988  0.007555  0.005888
   246/399     2.99G   0.02302  0.006486  0.002156   0.03166        27       640    0.3445    0.4997    0.4785     0.262   0.04033  0.007786  0.006892
   247/399     2.99G   0.02198  0.006349  0.001596   0.02993        23       640    0.3392     0.496     0.478    0.2856   0.04039  0.007637  0.006007
   248/399     2.99G   0.02124  0.006001  0.001699   0.02894        24       640    0.3629    0.5028    0.4939    0.2769   0.03951  0.007638   0.00519
   249/399     2.99G   0.02248  0.006748  0.001262   0.03049        26       640    0.3934     0.531    0.4831    0.2937   0.03975  0.007658  0.005087
   250/399     2.99G   0.02203  0.006416  0.001129   0.02957        24       640     0.358    0.5041    0.4844    0.2807   0.03909    0.0077  0.005502
   251/399     2.99G   0.02164  0.006399  0.001493   0.02953        22       640    0.3703    0.5099    0.4902    0.2855   0.03936  0.007604  0.005674
   252/399     2.99G   0.02121  0.006271  0.001548   0.02903        27       640     0.346    0.5013    0.4795    0.2553   0.03954  0.007561  0.005141
   253/399     2.99G   0.02123  0.006287  0.002011   0.02953        24       640    0.3518    0.5099    0.4993    0.2738   0.03966  0.007482  0.004843
   254/399     2.99G   0.02131  0.006227  0.001746   0.02928        24       640    0.3592    0.5099    0.4951    0.2546   0.03992  0.007349  0.004829
   255/399     2.99G   0.02122  0.006417  0.001214   0.02885        25       640    0.3476    0.5041    0.4861    0.2179   0.04119  0.007366  0.005005
   256/399     2.99G   0.02096  0.006142  0.001559   0.02866        28       640    0.3474    0.5041     0.486    0.2457   0.03976  0.007465   0.00523
   257/399     2.99G   0.02035  0.006092  0.001643   0.02808        24       640    0.3684    0.5084    0.4908    0.2625   0.03891  0.007393  0.005602
   258/399     2.99G    0.0208  0.006478  0.002164   0.02944        28       640    0.3714    0.5099    0.4904    0.2427    0.0393  0.007482  0.005103
   259/399     2.99G   0.02118  0.006107  0.001461   0.02875        26       640    0.3707    0.5099    0.4946    0.2772    0.0387  0.007419    0.0055
   260/399     2.99G   0.02154  0.006115  0.001303   0.02895        28       640    0.3727    0.5069    0.5015    0.2727    0.0394  0.007534   0.00514
   261/399     2.99G   0.02102  0.006218  0.001853   0.02909        27       640     0.359    0.5084    0.4979    0.2623   0.03921  0.007469  0.005462
   262/399     2.99G   0.02069  0.006075  0.001497   0.02826        21       640    0.3413    0.4967    0.4922    0.2517   0.04081  0.007662  0.005463
   263/399     2.99G   0.02042  0.006158  0.001371   0.02795        29       640    0.3486    0.4991    0.4856    0.2745   0.03901  0.007429  0.005584
   264/399     2.99G   0.02126  0.006164  0.001623   0.02905        24       640    0.3502    0.4908    0.4747    0.2679   0.03963  0.007533   0.00604
   265/399     2.99G    0.0201  0.005823  0.001404   0.02733        31       640    0.3484    0.4939    0.4754    0.2707   0.03925  0.007561  0.006064
   266/399     2.99G   0.02062  0.006325  0.001499   0.02844        31       640     0.345    0.4969    0.4753     0.269   0.03951  0.007486  0.006324
   267/399     2.99G   0.02092  0.006245  0.001493   0.02865        29       640    0.3355    0.4982    0.4799    0.2731   0.03967  0.007516  0.006865
   268/399     2.99G   0.02021  0.006024  0.001427   0.02766        27       640     0.348    0.5099    0.4917    0.2581   0.04003  0.007485  0.006768
   269/399     2.99G   0.01985  0.005715  0.001542   0.02711        36       640     0.346    0.5071    0.4919    0.2968   0.03896  0.007259  0.006429
   270/399     2.99G   0.02135  0.006548  0.001886   0.02978        31       640    0.3474    0.5114       0.5    0.2793   0.03975  0.007262  0.005918
   271/399     2.99G   0.02008  0.006226   0.00143   0.02774        27       640     0.354    0.5071    0.4901    0.2753   0.04036  0.007351  0.006178
   272/399     2.99G   0.01965  0.005964  0.001398   0.02701        28       640    0.3488    0.5028    0.4819    0.2587   0.03983  0.007494     0.006
   273/399     2.99G   0.02012  0.006195  0.001775   0.02809        29       640    0.3457    0.4997    0.4781    0.2145   0.04012   0.00765  0.005729
   274/399     2.99G   0.01975  0.005926 0.0008517   0.02652        29       640    0.3374    0.4982    0.4773     0.228    0.0398  0.007552   0.00535
   275/399     2.99G   0.01995   0.00591  0.001271   0.02713        29       640    0.3252    0.5041    0.4886    0.2383   0.04036  0.007566   0.00515
   276/399     2.99G   0.02034  0.005837  0.001723    0.0279        25       640    0.3407    0.4997    0.4777    0.2203   0.04087  0.007523  0.005117
   277/399     2.99G   0.02017  0.005751  0.001668   0.02759        22       640    0.3558    0.5028    0.4821    0.2221     0.041  0.007475  0.005398
   278/399     2.99G   0.02017  0.006082   0.00103   0.02728        30       640    0.3697    0.5086    0.4883     0.238   0.04032  0.007431  0.005739
   279/399     2.99G   0.01968  0.005803 0.0009862   0.02647        27       640    0.3633    0.5071    0.4903    0.2367   0.04107  0.007364  0.006089
   280/399     2.99G   0.01977  0.005843 0.0009778   0.02659        31       640    0.3533    0.5084    0.4969    0.2615   0.04106  0.007526  0.006315
   281/399     2.99G   0.01982  0.006264  0.001113    0.0272        24       640    0.3675    0.5056     0.489    0.2583   0.04031  0.007637  0.006661
   282/399     2.99G    0.0201  0.006086   0.00176   0.02795        29       640    0.3545    0.5056    0.4913    0.2605   0.04042  0.007651  0.006884
   283/399     2.99G   0.01998  0.005904  0.001964   0.02785        24       640    0.3478    0.5071    0.4862    0.2582   0.03987  0.007529  0.006804
   284/399     2.99G   0.01932  0.005752  0.001203   0.02627        23       640    0.3543    0.5056    0.4874    0.2706   0.03971  0.007486  0.007137
   285/399     2.99G   0.01906  0.006193  0.001679   0.02693        26       640    0.3536    0.5069    0.4952    0.2671   0.04068  0.007573  0.007199
   286/399     2.99G   0.01902  0.005653  0.001662   0.02633        27       640    0.3476    0.5069    0.4968     0.267   0.04023  0.007544  0.005943
   287/399     2.99G   0.02046  0.005939  0.001144   0.02754        23       640    0.3589    0.5099    0.5057    0.2919   0.03999  0.007487  0.005307
   288/399     2.99G   0.02015  0.006229  0.001191   0.02757        22       640    0.3485    0.5041    0.4971    0.2908   0.04076  0.007605  0.005425
   289/399     2.99G   0.01944   0.00571  0.001346   0.02649        19       640    0.3635    0.5099    0.4988    0.2586   0.03992  0.007867  0.005818
   290/399     2.99G   0.01935  0.006143  0.001256   0.02675        27       640    0.3568    0.5069    0.4964    0.2721   0.03983  0.007978  0.005754
   291/399     2.99G   0.01858  0.005668  0.001676   0.02593        32       640    0.3466    0.5069    0.4996    0.2811   0.03947  0.007806  0.005767
   292/399     2.99G   0.01938  0.005801  0.001279   0.02646        26       640    0.3386    0.5099    0.5085      0.29   0.03871   0.00764  0.005688
   293/399     2.99G   0.02008  0.005906  0.001463   0.02745        26       640      0.34    0.5071    0.4976    0.2887   0.03872  0.007495  0.005955
   294/399     2.99G   0.01961  0.005841   0.00125    0.0267        26       640    0.3465    0.5041    0.4885     0.271   0.03993  0.007635   0.00628
   295/399     2.99G   0.01891  0.005949  0.001954   0.02681        28       640    0.3598    0.5041    0.4965    0.2605   0.03995  0.007704  0.006608
   296/399     2.99G   0.01898  0.005639  0.001238   0.02585        19       640    0.3732    0.5084    0.5076    0.2618   0.03994  0.007769  0.006829
   297/399     2.99G   0.01849  0.005551  0.001288   0.02533        33       640    0.3657    0.5056     0.494    0.2674   0.04101  0.007679  0.006648
   298/399     2.99G   0.01883  0.005664  0.001589   0.02608        28       640    0.3574    0.5069    0.4976    0.2498   0.04033  0.007715  0.006451
   299/399     2.99G   0.01855   0.00602  0.001652   0.02623        34       640    0.3532     0.504    0.4936    0.2747    0.0394  0.007741  0.006876
   300/399     2.99G   0.01861  0.005449 0.0009936   0.02505        31       640    0.3537    0.5026    0.4961    0.2592    0.0402  0.007696  0.006525
   301/399     2.99G   0.01872  0.005634  0.001163   0.02552        21       640    0.3597    0.5056    0.4962    0.2611   0.03978  0.007543  0.006527
   302/399     2.99G   0.01837  0.005478  0.001295   0.02514        25       640    0.3575    0.5069    0.5018    0.2647   0.03941   0.00754  0.006951
   303/399     2.99G   0.01824  0.005831  0.001092   0.02517        24       640    0.3642    0.5097    0.5055    0.2495   0.03935  0.007539  0.006979
   304/399     2.99G   0.01864  0.005783  0.001325   0.02575        27       640    0.3435    0.5011    0.4906    0.2593   0.03873  0.007514  0.006553
   305/399     2.99G   0.02009  0.005874  0.001282   0.02725        28       640    0.3419    0.5011    0.4894    0.2616   0.03926  0.007699  0.006544
   306/399     2.99G    0.0186  0.005775  0.001661   0.02603        24       640    0.3451    0.5041    0.4911    0.2602   0.03856   0.00784  0.005822
   307/399     2.99G   0.01917  0.006082  0.001636   0.02689        27       640    0.3466    0.4994    0.4792    0.2579   0.03937  0.007783  0.005897
   308/399     2.99G   0.01813  0.005703  0.001076    0.0249        22       640     0.343    0.4997    0.4843     0.276   0.03977  0.007687  0.005763
   309/399     2.99G   0.01889  0.005599  0.001069   0.02556        31       640    0.3468    0.5026    0.4962    0.2752    0.0396  0.007808  0.005999
   310/399     2.99G   0.01865  0.005632  0.001012   0.02529        24       640    0.3627    0.5041    0.4988    0.2909    0.0387  0.007755  0.005892
   311/399     2.99G   0.01798  0.005492  0.001255   0.02472        25       640    0.3608    0.5078     0.502    0.2905   0.03905  0.007732  0.005699
   312/399     2.99G   0.01895   0.00587  0.001535   0.02635        31       640     0.375    0.5112    0.4984    0.2967   0.03857  0.007639  0.005667
   313/399     2.99G   0.01887  0.005646  0.001508   0.02602        19       640    0.3585    0.5099    0.5007    0.2826   0.03881  0.007524  0.005482
   314/399     2.99G   0.01808   0.00568  0.001231     0.025        17       640    0.3759    0.5142    0.5047    0.2962   0.03852  0.007558   0.00559
   315/399     2.99G   0.01934  0.005951  0.001485   0.02678        31       640     0.367     0.512    0.5044    0.2888   0.03917  0.007724   0.00573
   316/399     2.99G   0.01846   0.00563   0.00113   0.02522        23       640    0.3634    0.5013    0.4979    0.2704   0.03936  0.007725  0.005675
   317/399     2.99G   0.01786    0.0056  0.000867   0.02432        30       640    0.3655    0.5041    0.4966    0.2927   0.03932  0.007594  0.005664
   318/399     2.99G   0.01863  0.005712   0.00178   0.02612        16       640    0.3814    0.5093    0.5011    0.2711   0.04053  0.007561  0.005694
   319/399     2.99G   0.01897  0.005705  0.001309   0.02598        28       640    0.3521    0.5013    0.4979    0.2723   0.04026  0.007657  0.005256
   320/399     2.99G   0.01841  0.005647  0.001612   0.02567        33       640    0.3486     0.503    0.4992     0.272    0.0399   0.00766  0.005203
   321/399     2.99G    0.0181  0.005702  0.001122   0.02492        30       640    0.3445    0.5002    0.4953     0.261   0.03938  0.007616  0.005367
   322/399     2.99G   0.01811  0.005191  0.001359   0.02466        26       640    0.3554    0.5071    0.4984    0.2699   0.04045  0.007688  0.005203
   323/399     2.99G   0.01857  0.005731   0.00121   0.02551        30       640     0.353    0.5084    0.4965     0.274   0.04018  0.007689   0.00561
   324/399     2.99G   0.01777  0.005609 0.0009571   0.02433        32       640    0.3445    0.4997    0.4898    0.2633   0.03907  0.007704  0.006348
   325/399     2.99G    0.0176  0.005347  0.001394   0.02434        25       640    0.3484    0.5026    0.4875     0.274   0.03921  0.007718   0.00559
   326/399     2.99G   0.01743  0.005476  0.001389   0.02429        27       640    0.3572    0.5056    0.4911    0.2623   0.03891  0.007671  0.006736
   327/399     2.99G   0.01812  0.005601 0.0009522   0.02467        28       640     0.361    0.5071    0.4905    0.2614   0.03944  0.007666  0.006446
   328/399     2.99G   0.01754  0.005434  0.001231    0.0242        21       640    0.3699    0.5071    0.4909    0.2524      0.04  0.007784  0.006404
   329/399     2.99G   0.01798  0.005837  0.001543   0.02536        30       640    0.3548    0.5041    0.4872    0.2661   0.04001  0.007882  0.005898
   330/399     2.99G   0.01705  0.005607  0.001063   0.02372        31       640    0.3615    0.5084    0.4969    0.2627   0.03941   0.00784   0.00589
   331/399     2.99G   0.01768  0.005641  0.001129   0.02445        18       640    0.3628    0.5041    0.4884    0.2639   0.03925  0.007815  0.006478
   332/399     2.99G   0.01802   0.00571  0.001505   0.02524        19       640    0.3549    0.5026    0.4878    0.2708   0.03996   0.00778  0.005863
   333/399     2.99G   0.01796  0.005456  0.000897   0.02431        27       640    0.3604    0.5013    0.4868    0.2707   0.03998  0.007667  0.005521
   334/399     2.99G   0.01864  0.005702  0.001415   0.02576        22       640    0.3684    0.5056    0.4882    0.2556   0.03957  0.007652  0.005211
   335/399     2.99G    0.0181  0.005707  0.001463   0.02527        30       640    0.3639    0.5084    0.4967    0.2697   0.03967  0.007675  0.005092
   336/399     2.99G   0.01778   0.00533   0.00117   0.02428        30       640    0.3536    0.5056    0.4903    0.2519   0.04009    0.0077  0.005542
   337/399     2.99G   0.01834  0.005893  0.001558   0.02579        23       640    0.3483    0.5004    0.4878    0.2502      0.04  0.007799  0.006516
   338/399     2.99G   0.01688  0.005322  0.001348   0.02355        27       640    0.3484    0.4997     0.486    0.2465   0.04009  0.007844  0.006608
   339/399     2.99G   0.01763  0.005615  0.001259    0.0245        22       640    0.3529    0.5013    0.4888    0.2496   0.04043  0.007873  0.006191
   340/399     2.99G   0.01744  0.005357  0.001389   0.02419        24       640    0.3551    0.5041    0.4887    0.2554   0.03996  0.007883  0.006615
   341/399     2.99G   0.01804  0.005613  0.001503   0.02516        26       640    0.3553    0.5064    0.4912    0.2707    0.0405  0.007883  0.006005
   342/399     2.99G   0.01681  0.005358  0.001335    0.0235        29       640    0.3564    0.5069    0.4891    0.2708   0.03995  0.007905  0.005926
   343/399     2.99G    0.0174  0.005249  0.001188   0.02384        23       640    0.3622    0.5113    0.4987     0.289   0.03934  0.007857  0.006734
   344/399     2.99G   0.01714   0.00534  0.001023    0.0235        28       640    0.3643    0.5071    0.4933    0.2773   0.03876  0.007571   0.00683
   345/399     2.99G   0.01797  0.005625  0.001425   0.02502        33       640    0.3714    0.5071    0.4954    0.2777   0.03913  0.007465  0.006025
   346/399     2.99G   0.01686  0.005501  0.001155   0.02351        26       640    0.3807    0.5172    0.5068    0.2864   0.03854  0.007533  0.007016
   347/399     2.99G   0.01722  0.005497  0.001086    0.0238        26       640    0.3704    0.5129    0.5016    0.2792   0.03916    0.0076  0.005992
   348/399     2.99G    0.0166  0.005404 0.0006764   0.02268        24       640    0.3828    0.5129    0.5034    0.2833     0.039  0.007592  0.006646
   349/399     2.99G   0.01826  0.005424  0.001191   0.02487        22       640     0.374    0.5084     0.503     0.281    0.0397  0.007693  0.006178
   350/399     2.99G   0.01736  0.005344   0.00113   0.02383        27       640    0.3715    0.5099    0.5042    0.2962   0.03919  0.007717  0.006119
   351/399     2.99G   0.01691   0.00535  0.001094   0.02336        23       640    0.3661    0.5099     0.505    0.2975   0.03898  0.007758  0.006145
   352/399     2.99G   0.01694  0.005362  0.001013   0.02332        24       640    0.3668    0.5142    0.5084    0.2886   0.04021  0.007757  0.006145
   353/399     2.99G   0.01719  0.005602  0.001364   0.02416        27       640    0.3598    0.5056    0.4961    0.2867    0.0399  0.007891  0.006113
   354/399     2.99G   0.01635  0.005151 0.0009711   0.02248        31       640    0.3554    0.5099    0.5038    0.2906   0.03936  0.007952  0.006168
   355/399     2.99G   0.01622  0.005204  0.001147   0.02257        27       640    0.3561    0.5099    0.5002    0.2876   0.03944  0.007981  0.006366
   356/399     2.99G    0.0168  0.005232  0.001401   0.02344        26       640    0.3624    0.5114    0.5031    0.2774    0.0387  0.008018  0.006201
   357/399     2.99G   0.01642  0.005329  0.001142   0.02289        32       640    0.3767    0.5114    0.5045    0.2625   0.03901  0.008006  0.005876
   358/399     2.99G   0.01706  0.005462   0.00139   0.02392        22       640    0.3749    0.5129    0.5038    0.2616    0.0388  0.007913  0.005544
   359/399     2.99G   0.01659  0.005279  0.001199   0.02307        25       640    0.3697    0.5043    0.4859    0.2615    0.0388  0.007761  0.005434
   360/399     2.99G   0.01728  0.005374  0.001525   0.02418        30       640    0.3688     0.508    0.4924    0.2562   0.03967   0.00777  0.005327
   361/399     2.99G   0.01724  0.005384  0.001187   0.02381        25       640     0.356    0.5086    0.4908    0.2444   0.03915  0.007824  0.005274
   362/399     2.99G   0.01763  0.005457  0.001124   0.02421        24       640    0.3727    0.5129    0.5022    0.2624   0.03984  0.007893  0.005164
   363/399     2.99G   0.01713   0.00552  0.001257   0.02391        29       640    0.3758    0.5136    0.4999    0.2716    0.0392  0.007931  0.005328
   364/399     2.99G   0.01656  0.005182  0.001254     0.023        28       640    0.3701    0.5139    0.5013    0.2691   0.03946  0.007978  0.005265
   365/399     2.99G   0.01644  0.005254  0.001001   0.02269        28       640    0.3682    0.5107     0.502     0.256   0.03966  0.008115  0.005253
   366/399     2.99G   0.01686  0.005235  0.001217   0.02332        26       640     0.373    0.5144    0.5056    0.2621   0.03961  0.008033  0.005183
   367/399     2.99G   0.01668  0.005392  0.001068   0.02314        29       640    0.3624    0.5056    0.5007    0.2662   0.03956  0.008008   0.00547
   368/399     2.99G    0.0168  0.005152  0.001275   0.02323        34       640    0.3581    0.5056    0.4993    0.2661   0.03935  0.008073  0.005693
   369/399     2.99G   0.01612  0.005294  0.001167   0.02258        31       640    0.3507    0.5071     0.498     0.261   0.03964  0.008109  0.005746
   370/399     2.99G    0.0166  0.005346  0.001109   0.02305        27       640    0.3547    0.5074     0.501      0.26   0.03944  0.008159  0.005556
   371/399     2.99G   0.01667  0.005358 0.0007907   0.02282        21       640    0.3688    0.5129    0.5073    0.2662   0.03913  0.008206  0.005373
   372/399     2.99G   0.01675  0.005185  0.001261   0.02319        24       640    0.3752    0.5099    0.5026    0.2668    0.0396  0.008222  0.005297
   373/399     2.99G   0.01736  0.005175  0.001506   0.02404        28       640    0.3685    0.5041    0.4925    0.2482   0.03911  0.008181  0.005073
   374/399     2.99G   0.01717  0.005417  0.001109   0.02369        27       640    0.3637    0.5056    0.4985     0.244   0.03935  0.008088  0.005019
   375/399     2.99G   0.01587  0.005235 0.0009453   0.02205        30       640    0.3797    0.5028     0.486    0.2579   0.03974  0.008104  0.005069
   376/399     2.99G   0.01647  0.005306  0.001494   0.02327        34       640    0.3819    0.4982    0.4869    0.2399    0.0396  0.008065  0.005009
   377/399     2.99G   0.01659  0.005042  0.001117   0.02275        26       640    0.3889    0.5104    0.5049    0.2458   0.03951  0.007991   0.00516
   378/399     2.99G   0.01619  0.005353  0.001283   0.02283        33       640    0.3674    0.5058     0.503    0.2478    0.0395  0.007885  0.005494
   379/399     2.99G    0.0161  0.005018  0.001097   0.02222        25       640     0.369    0.5114    0.5038    0.2482   0.03955  0.007864  0.005619
   380/399     2.99G   0.01697   0.00524  0.001395    0.0236        26       640    0.3686    0.5114    0.5006     0.246   0.03895   0.00793  0.005537
   381/399     2.99G   0.01641  0.005382 0.0009693   0.02276        18       640    0.3699    0.5114    0.4983    0.2476   0.03887  0.008013  0.005463
   382/399     2.99G   0.01618  0.005113  0.001164   0.02246        30       640    0.3648    0.5071    0.4981    0.2611   0.03828  0.007992  0.005517
   383/399     2.99G   0.01609  0.005088 0.0009893   0.02217        41       640    0.3566    0.5071    0.4918     0.267   0.03917  0.007915  0.005862
   384/399     2.99G   0.01673  0.005428  0.001069   0.02323        24       640    0.3578    0.5099    0.4983    0.2728   0.03904  0.007882    0.0061
   385/399     2.99G   0.01646  0.005204  0.001072   0.02273        28       640     0.358    0.5056    0.4925    0.2707    0.0391    0.0078  0.006237
   386/399     2.99G   0.01691  0.005404  0.001118   0.02343        28       640     0.353    0.5027    0.4909     0.244     0.039  0.007802  0.006265
   387/399     2.99G   0.01635  0.005109 0.0009388    0.0224        25       640    0.3628    0.5028    0.4934    0.2477   0.03907  0.007797   0.00655
   388/399     2.99G   0.01689  0.005405  0.001352   0.02365        25       640    0.3711    0.5071    0.5015    0.2476   0.03932  0.007919  0.006571
   389/399     2.99G   0.01624  0.005214 0.0008646   0.02232        26       640     0.367    0.5091    0.5012    0.2468    0.0389  0.007982  0.006259
   390/399     2.99G   0.01608  0.005156  0.001164    0.0224        29       640     0.364    0.5101    0.5025    0.2488   0.04007  0.007857  0.006274
   391/399     2.99G   0.01667  0.005348  0.001512   0.02353        27       640    0.3597    0.5086    0.5061    0.2665   0.03928  0.007894  0.005893
   392/399     2.99G   0.01657   0.00511  0.001072   0.02275        26       640    0.3521    0.5129    0.5069    0.2676   0.03878  0.007879  0.005538
   393/399     2.99G   0.01599  0.005047 0.0008134   0.02185        24       640    0.3595    0.5129    0.5107    0.2696   0.03967  0.007948  0.005656
   394/399     2.99G   0.01614  0.005162   0.00103   0.02233        26       640    0.3617    0.5086    0.5088    0.2577   0.03941  0.008036  0.005725
   395/399     2.99G   0.01609  0.004942 0.0009928   0.02202        19       640    0.3666    0.5086    0.5045    0.2658   0.03919  0.007969  0.005911
   396/399     2.99G   0.01647  0.005048 0.0008898   0.02241        24       640    0.3689    0.5086    0.5026    0.2493   0.03908  0.007964  0.006102
   397/399     2.99G   0.01565  0.004818 0.0008249    0.0213        25       640    0.3644    0.5101    0.5017    0.2628   0.03837  0.007976  0.006134
   398/399     2.99G   0.01765  0.005145  0.001215   0.02401        29       640    0.3735    0.5086    0.5025    0.2499   0.03823  0.007858  0.006349
   399/399     2.99G   0.01602  0.004943 0.0008519   0.02182        27       640    0.3816    0.5145    0.5083    0.2699   0.03789  0.007897  0.006528
